Postinumero-kunta-avain (vuoden 2021 aluejako);;;;;;;;;;;;;;;;;;
Huom! Postinumeroalueen kunta on määritelty sen mukaan, minkä kunnan puolella suurin osa postinumeroalueen pinta-alasta sijaitsee.;;;;;;;;;;;;;;;;;;
Postinumeroalue;Postinumeroalueen nimi;Postinumeroalueen nimi (sv);Kunta;Kunnan nimi;Kuntaryhmä;Kuntaryhmän nimi;Seutukunta;Seutukunnan nimi;Maakunta;Maakunnan nimi;Suuralue;Suuralueen nimi;AVI;AVI:n nimi;ELY;ELY:n nimi;Sairaanhoitopiiri;Sairaanhoitopiirin nimi
78400;Luttila;Luttila;915;Varkaus;1;Kaupunkimaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
78480;Timola;Timola;420;Leppävirta;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
78500;Pitkälänniemi-Könönpelto;Pitkälänniemi-Könönpelto;915;Varkaus;1;Kaupunkimaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
78610;Kurola;Kurola;915;Varkaus;1;Kaupunkimaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
78710;Akonlahti;Akonlahti;915;Varkaus;1;Kaupunkimaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
78850;Käpykangas;Käpykangas;915;Varkaus;1;Kaupunkimaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
78870;Kaura-Aho;Kaura-aho;915;Varkaus;1;Kaupunkimaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
78880;Kuvansi;Kuvansi;171;Joroinen;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;10;Etelä-Savon SHP
78900;Ruokokoski;Ruokokoski;915;Varkaus;1;Kaupunkimaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
79100;Leppävirta Keskus;Leppävirta centrum;420;Leppävirta;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
79130;Sorsakoski;Sorsakoski;420;Leppävirta;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
79140;Kotalahti;Kotalahti;420;Leppävirta;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
79150;Konnuslahti-Valkeamäki;Konnuslahti-Valkeamäki;420;Leppävirta;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
79160;Saamaiskylä;Saamaiskylä;420;Leppävirta;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
79180;Tuppurinmäki;Tuppurinmäki;420;Leppävirta;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
79190;Valkeamäki;Valkeamäki;420;Leppävirta;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
79230;Moninmäki;Moninmäki;420;Leppävirta;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
79255;Kurjala-Moninmäki;Kurjala-Moninmäki;420;Leppävirta;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
79265;Puponmäki;Puponmäki;420;Leppävirta;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
79330;Näädänmaa;Näädänmaa;420;Leppävirta;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
79350;Itä-Soisalo;Itä-Soisalo;420;Leppävirta;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
79410;Niinimäki;Niinimäki;420;Leppävirta;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
79480;Kangaslampi Keskus;Kangaslampi centrum;915;Varkaus;1;Kaupunkimaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
79520;Viljolahti;Viljolahti;915;Varkaus;1;Kaupunkimaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;13;Pohjois-Savon SHP
79600;Joroinen Keskus;Jorois centrum;171;Joroinen;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;10;Etelä-Savon SHP
79620;Huutokoski;Huutokoski;171;Joroinen;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;10;Etelä-Savon SHP
79630;Kolma;Kolma;171;Joroinen;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;10;Etelä-Savon SHP
79660;Kerisalo;Kerisalo;171;Joroinen;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;10;Etelä-Savon SHP
79680;Lahnalahti;Lahnalahti;171;Joroinen;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;10;Etelä-Savon SHP
79690;Kaitainen;Kaitainen;171;Joroinen;3;Maaseutumaiset kunnat;114;Varkauden seutukunta;11;Pohjois-Savo;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;08;Pohjois-Savon ELY-keskus;10;Etelä-Savon SHP
79700;Heinävesi Keskus;Heinävesi centrum;090;Heinävesi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
79810;Karvion kanava;Karvion kanava;090;Heinävesi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
79820;Varistaipale;Varistaipale;090;Heinävesi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
79830;Palokki;Palokki;090;Heinävesi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
79850;Uusi-Valamo;Uusi-Valamo;090;Heinävesi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
79860;Suuraho - Uusi-Valamo;Suuraho - Uusi-Valamo;090;Heinävesi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
79885;Etelä-Petruma;Etelä-Petruma;090;Heinävesi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
79895;Sarvikumpu;Sarvikumpu;090;Heinävesi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
79910;Kerma;Kerma;090;Heinävesi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
79940;Vihtari-Poikiinaho;Vihtari-Poikiinaho;090;Heinävesi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80100;Joensuu Keskus, Pohjoinen;Joensuu centrum, norra;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80110;Joensuu Keskus Eteläinen;Joensuu centrum, södra;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80130;Kanervala;Kanervala;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80140;Noljakka;Noljakka;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80160;Rantakylä-Latola;Rantakylä-Latola;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80170;Utra;Utra;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80200;Niinivaara;Niinivaara;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80210;Sairaala-alue;Sjukhusområde;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80220;Penttilä;Penttilä;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80230;Hukanhauta;Hukanhauta;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80260;Kettuvaara;Kettuvaara;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80330;Reijola;Reijola;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80400;Ylämylly;Ylämylly;426;Liperi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80510;Onttola-Kunnasniemi;Onttola-Kunnasniemi;276;Kontiolahti;2;Taajaan asutut kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80710;Lehmo;Lehmo;276;Kontiolahti;2;Taajaan asutut kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80770;Kontiolahti as;Kontiolahti station;276;Kontiolahti;2;Taajaan asutut kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80780;Kontioniemi;Kontioniemi;276;Kontiolahti;2;Taajaan asutut kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80790;Kontioranta-Kontioniemi;Kontioranta-Kontioniemi;276;Kontiolahti;2;Taajaan asutut kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80850;Paihola;Paihola;276;Kontiolahti;2;Taajaan asutut kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
80910;Kulho;Kulho;276;Kontiolahti;2;Taajaan asutut kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81100;Kontiolahti;Kontiolahti;276;Kontiolahti;2;Taajaan asutut kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81120;Katajaranta;Katajaranta;276;Kontiolahti;2;Taajaan asutut kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81160;Romppala-Riihikangas;Romppala-Riihikangas;276;Kontiolahti;2;Taajaan asutut kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81200;Eno Keskus;Eno centrum;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81210;Louhioja;Louhioja;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81220;Jakokoski;Jakokoski;276;Kontiolahti;2;Taajaan asutut kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81230;Mönni;Mönni;276;Kontiolahti;2;Taajaan asutut kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81235;Lehtoi;Lehtoi;276;Kontiolahti;2;Taajaan asutut kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81260;Ahveninen;Ahveninen;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81270;Paukkaja;Paukkaja;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81280;Uimaharju;Uimaharju;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81290;Ukkola;Ukkola;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81295;Haapalahti;Haapalahti;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81320;Kuismavaara;Kuismavaara;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81330;Luhtapohja;Luhtapohja;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81350;Tokrajärvi;Tokrajärvi;146;Ilomantsi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81360;Sarvinki;Sarvinki;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81390;Revonkylä;Revonkylä;167;Joensuu;1;Kaupunkimaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81420;Tyrjänsaari;Tyrjänsaari;146;Ilomantsi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81430;Kivilahti;Kivilahti;146;Ilomantsi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81450;Huhus-Käenkoski;Huhus-Käenkoski;146;Ilomantsi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81460;Käenkoski;Käenkoski;146;Ilomantsi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81470;Naarva;Naarva;146;Ilomantsi;3;Maaseutumaiset kunnat;122;Joensuun seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81560;Vuonisjärvi;Vuonisjärvi;422;Lieksa;2;Taajaan asutut kunnat;125;Pielisen Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81570;Kelvä;Kelvä;422;Lieksa;2;Taajaan asutut kunnat;125;Pielisen Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81590;Vuonislahti;Vuonislahti;422;Lieksa;2;Taajaan asutut kunnat;125;Pielisen Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81650;Hattuvaara;Hattuvaara;422;Lieksa;2;Taajaan asutut kunnat;125;Pielisen Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81660;Lehmikylä;Lehmikylä;422;Lieksa;2;Taajaan asutut kunnat;125;Pielisen Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81700;Lieksa Keskus;Lieksa centrum;422;Lieksa;2;Taajaan asutut kunnat;125;Pielisen Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81720;Mähkö-Timitra;Mähkö-Timitra;422;Lieksa;2;Taajaan asutut kunnat;125;Pielisen Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81750;Pankakoski;Pankakoski;422;Lieksa;2;Taajaan asutut kunnat;125;Pielisen Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81810;Jamali;Jamali;422;Lieksa;2;Taajaan asutut kunnat;125;Pielisen Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81820;Kylänlahti;Kylänlahti;422;Lieksa;2;Taajaan asutut kunnat;125;Pielisen Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81850;Mätäsvaara;Mätäsvaara;422;Lieksa;2;Taajaan asutut kunnat;125;Pielisen Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81860;Viekijärvi;Viekijärvi;422;Lieksa;2;Taajaan asutut kunnat;125;Pielisen Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81950;Pankajärvi;Pankajärvi;422;Lieksa;2;Taajaan asutut kunnat;125;Pielisen Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
81970;Jongunjoki-Pankajärvi;Jongunjoki-Pankajärvi;422;Lieksa;2;Taajaan asutut kunnat;125;Pielisen Karjalan seutukunta;12;Pohjois-Karjala;4;Pohjois- ja Itä-Suomi;3;Itä-Suomen AVI;09;Pohjois-Karjalan ELY-keskus;12;Pohjois-Karjalan SHP
